Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.43.139-31.13.79.26-44066-443-6,192.168.43.139,44066,31.13.79.26,443,6,07/06/2019 12:33:19 pm,67006642,8,2,297.0,78.0,63.0,0.0,37.125,17.19167157168178,39.0,39.0,39.0,0.0,5.596460124057552,0.14923893664153473,7445182.444444444,1.932876831096333E7,5.8892129E7,40990.0,6.6894431E7,9556347.285714285,2.1788428822441448E7,5.8892129E7,283800.0,71221.0,71221.0,0.0,71221.0,71221.0,0,1,0,0,256,64,0.11939114931322778,0.029847787328306945,0.0,63.0,37.63636363636363,14.410223643460412,207.65454545454548,0,0,0,1,1,0,0,0,0.0,41.4,37.125,39.0,0,0,0,0,0,0,8,297,2,78,-1,122,7,0,112211.0,0.0,112211.0,112211.0,5.8892129E7,0.0,5.8892129E7,5.8892129E7,No Label
172.217.160.193-192.168.43.139-443-38332-6,192.168.43.139,38332,172.217.160.193,443,6,07/06/2019 12:33:20 pm,67006196,8,2,353.0,92.0,77.0,0.0,44.12499999999999,20.869920254485198,46.0,46.0,46.0,0.0,6.641176884597359,0.14923992999095187,7445132.888888889,1.935575210854433E7,5.8948492E7,16.0,6.6950373E7,9564339.000000002,2.1816247665170446E7,5.8948492E7,251458.0,55807.0,55807.0,0.0,55807.0,55807.0,0,1,0,0,256,64,0.1193919439927615,0.029847985998190375,0.0,77.0,44.63636363636363,17.482978735173976,305.6545454545455,0,0,0,1,1,0,0,0,0.0,49.1,44.125,46.0,0,0,0,0,0,0,8,353,2,92,-1,248,7,0,55823.0,0.0,55823.0,55823.0,5.8948492E7,0.0,5.8948492E7,5.8948492E7,No Label
172.217.160.161-192.168.43.139-443-45500-6,192.168.43.139,45500,172.217.160.161,443,6,07/06/2019 12:33:20 pm,67006505,8,3,353.0,92.0,77.0,0.0,44.12499999999999,20.869920254485198,46.0,0.0,30.666666666666668,26.558112382722786,6.641146258859494,0.1641631659493358,6700650.5,1.8394739643171977E7,5.8948385E7,4.0,6.6950588E7,9564369.714285713,2.180956196812819E7,5.8948385E7,275555.0,55913.0,27956.5,38617.22264094092,55263.0,650.0,0,1,0,0,256,96,0.11939139341769876,0.044771772531637034,0.0,77.0,40.916666666666664,21.06897043406524,443.9015151515152,0,0,0,1,1,0,0,0,0.0,44.63636363636363,44.125,30.666666666666668,0,0,0,0,0,0,8,353,3,92,-1,244,7,0,55917.0,0.0,55917.0,55917.0,5.8948385E7,0.0,5.8948385E7,5.8948385E7,No Label
192.168.43.139-52.222.187.163-43474-443-6,192.168.43.139,43474,52.222.187.163,443,6,07/06/2019 12:34:18 pm,8960025,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,27.455280537721713,0.22321366290830663,8960025.0,0.0,8960025.0,8960025.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.11160683145415332,0.11160683145415332,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,1444,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-216.58.196.74-33702-443-6,192.168.43.139,33702,216.58.196.74,443,6,07/06/2019 12:34:20 pm,8191973,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,30.029395848838853,0.24414142966535654,8191973.0,0.0,8191973.0,8191973.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.12207071483267827,0.12207071483267827,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,309,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-216.58.199.130-57150-443-6,192.168.43.139,57150,216.58.199.130,443,6,07/06/2019 12:34:19 pm,8448024,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,29.11923545671745,0.2367417516806297,8448024.0,0.0,8448024.0,8448024.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.11837087584031485,0.11837087584031485,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,423,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-52.222.186.38-33348-443-6,192.168.43.139,33348,52.222.186.38,443,6,07/06/2019 12:34:19 pm,8960032,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,27.4552590883604,0.2232134885232553,8960032.0,0.0,8960032.0,8960032.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.11160674426162764,0.11160674426162764,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,379,1,0,0,0,0,0,0,0,0,0,No Label
157.240.16.35-192.168.43.139-443-52392-6,192.168.43.139,52392,157.240.16.35,443,6,07/06/2019 12:34:19 pm,8703972,1,1,102.0,102.0,102.0,102.0,102.0,0.0,102.0,102.0,102.0,0.0,23.43757539661203,0.22978015094717674,8703972.0,0.0,8703972.0,8703972.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.11489007547358837,0.11489007547358837,102.0,102.0,102.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,153.0,102.0,102.0,0,0,0,0,0,0,1,102,1,102,-1,378,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-52.222.176.115-53396-443-6,192.168.43.139,53396,52.222.176.115,443,6,07/06/2019 12:34:19 pm,9215994,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,26.692725711409967,0.2170140301740648,9215994.0,0.0,9215994.0,9215994.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.1085070150870324,0.1085070150870324,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,329,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-35.224.99.156-42050-80-6,192.168.43.139,42050,35.224.99.156,80,6,07/06/2019 12:34:28 pm,705744,2,4,87.0,0.0,87.0,0.0,43.5,61.518289963229634,0.0,0.0,0.0,0.0,123.27416173570019,8.501666326600013,141148.8,194590.75623651806,385571.0,16.0,102.0,102.0,0.0,102.0,102.0,705744.0,235248.0,206325.75752193423,385571.0,16.0,0,0,0,0,64,144,2.8338887755333375,5.667777551066675,0.0,87.0,12.428571428571427,32.88290915180277,1081.2857142857142,0,1,0,0,0,0,0,0,2.0,14.5,43.5,0.0,0,0,0,0,0,0,2,87,4,0,-1,220,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-35.224.99.156-42050-80-6,192.168.43.139,42050,35.224.99.156,80,6,07/06/2019 12:34:28 pm,150,2,2,0.0,148.0,0.0,0.0,0.0,0.0,148.0,0.0,74.0,104.65180361560904,986666.6666666667,26666.666666666668,50.0,63.221831672294975,123.0,13.0,123.0,123.0,0.0,123.0,123.0,14.0,14.0,0.0,14.0,14.0,0,0,0,0,64,76,13333.333333333334,13333.333333333334,0.0,148.0,29.6,66.18761213399378,4380.8,0,0,0,0,1,0,0,0,1.0,37.0,0.0,74.0,0,0,0,0,0,0,2,0,2,148,-1,220,0,0,0,0,0,0,0,0,0,0,No Label
172.217.166.163-192.168.43.139-443-60318-6,192.168.43.139,60318,172.217.166.163,443,6,07/06/2019 12:33:21 pm,67005992,8,3,353.0,92.0,77.0,0.0,44.12499999999999,20.869920254485198,46.0,0.0,30.666666666666668,26.558112382722786,6.641197103685891,0.16416442278774113,6700599.2,1.8374653398453183E7,5.8892766E7,2288.0,6.689465E7,9556378.571428569,2.178820143924641E7,5.8892766E7,267228.0,70972.0,35486.0,46949.061843662006,68684.0,2288.0,0,1,0,0,256,96,0.11939230748199355,0.044772115305747574,0.0,77.0,40.916666666666664,21.06897043406524,443.9015151515152,0,0,0,1,1,0,0,0,0.0,44.63636363636363,44.125,30.666666666666668,0,0,0,0,0,0,8,353,3,92,-1,244,7,0,111342.0,0.0,111342.0,111342.0,5.8892766E7,0.0,5.8892766E7,5.8892766E7,No Label
192.168.43.139-216.58.203.162-54588-443-6,192.168.43.139,54588,216.58.203.162,443,6,07/06/2019 12:34:20 pm,8447990,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,29.119352650748873,0.23674270447763313,8447990.0,0.0,8447990.0,8447990.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.11837135223881656,0.11837135223881656,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,759,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-216.58.199.164-46950-443-6,192.168.43.139,46950,216.58.199.164,443,6,07/06/2019 12:34:20 pm,8703999,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,28.262870894171748,0.22977943816399796,8703999.0,0.0,8703999.0,8703999.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.11488971908199898,0.11488971908199898,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,305,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-216.58.199.130-57122-443-6,192.168.43.139,57122,216.58.199.130,443,6,07/06/2019 12:34:21 pm,8443984,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,29.133167471657927,0.2368550200947799,8443984.0,0.0,8443984.0,8443984.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.11842751004738995,0.11842751004738995,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,329,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-74.125.130.156-46048-443-6,192.168.43.139,46048,74.125.130.156,443,6,07/06/2019 12:34:20 pm,10495975,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,23.437555824971003,0.19054923434935775,1.0495975E7,0.0,1.0495975E7,1.0495975E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.09527461717467887,0.09527461717467887,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,309,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-54.158.74.157-57058-443-6,192.168.43.139,57058,54.158.74.157,443,6,07/06/2019 12:34:22 pm,11519991,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,21.35418334962241,0.17361124674489764,1.1519991E7,0.0,1.1519991E7,1.1519991E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.08680562337244882,0.08680562337244882,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,372,1,0,0,0,0,0,0,0,0,0,No Label
172.217.26.234-192.168.43.139-443-56842-6,192.168.43.139,56842,172.217.26.234,443,6,07/06/2019 12:34:25 pm,9472003,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,25.971275558084177,0.21114858177304208,9472003.0,0.0,9472003.0,9472003.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.10557429088652104,0.10557429088652104,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,410,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-52.222.187.163-43448-443-6,192.168.43.139,43448,52.222.187.163,443,6,07/06/2019 12:34:26 pm,9220004,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,26.681116407324772,0.21691964558800628,9220004.0,0.0,9220004.0,9220004.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.10845982279400314,0.10845982279400314,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,2868,1,0,0,0,0,0,0,0,0,0,No Label
172.217.160.193-192.168.43.139-443-38332-6,192.168.43.139,38332,172.217.160.193,443,6,07/06/2019 12:34:27 pm,8192011,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,30.02925655251195,0.2441402971748939,8192011.0,0.0,8192011.0,8192011.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.12207014858744696,0.12207014858744696,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,349,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-31.13.79.26-44066-443-6,192.168.43.139,44066,31.13.79.26,443,6,07/06/2019 12:34:27 pm,8448037,1,1,102.0,102.0,102.0,102.0,102.0,0.0,102.0,102.0,102.0,0.0,24.14762151254783,0.2367413873779199,8448037.0,0.0,8448037.0,8448037.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.11837069368895994,0.11837069368895994,102.0,102.0,102.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,153.0,102.0,102.0,0,0,0,0,0,0,1,102,1,102,-1,1298,1,0,0,0,0,0,0,0,0,0,No Label
172.217.160.161-192.168.43.139-443-45500-6,192.168.43.139,45500,172.217.160.161,443,6,07/06/2019 12:34:28 pm,8447993,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,29.1193423100611,0.2367426204070008,8447993.0,0.0,8447993.0,8447993.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.1183713102035004,0.1183713102035004,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,329,1,0,0,0,0,0,0,0,0,0,No Label
172.217.166.163-192.168.43.139-443-60318-6,192.168.43.139,60318,172.217.166.163,443,6,07/06/2019 12:34:29 pm,8703987,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,28.26290985958504,0.22977975495597594,8703987.0,0.0,8703987.0,8703987.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.11488987747798797,0.11488987747798797,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,309,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-104.244.42.200-52674-443-6,192.168.43.139,52674,104.244.42.200,443,6,07/06/2019 12:34:30 pm,11263975,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,21.83953710834763,0.17755721226298887,1.1263975E7,0.0,1.1263975E7,1.1263975E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.08877860613149444,0.08877860613149444,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,323,1,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,07/06/2019 12:33:09 pm,119577093,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217432949302422,4783083.720000001,5169795.910391043,1.3923438E7,13.0,1.19577071E8,4982377.958333333,5181958.829156105,1.3923438E7,13.0,0,0,0,0,0,0,0,0,0,0,0,0.20907014356002113,0.008362805742400845,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25,0,1,0,-1,-1,0,0,1842842.5714285714,2557440.8922229176,5528526.0,14.0,1.02786645E7,3484119.19931468,1.3923438E7,5527980.0,No Label
172.217.166.163-192.168.43.139-443-60340-6,192.168.43.139,60340,172.217.166.163,443,6,07/06/2019 12:34:41 pm,33279977,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,7.391832031614685,0.06009619537898118,3.3279977E7,0.0,3.3279977E7,3.3279977E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.03004809768949059,0.03004809768949059,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,309,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-52.222.182.214-54420-443-6,192.168.43.139,54420,52.222.182.214,443,6,07/06/2019 12:34:41 pm,33280037,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,7.3918187050092525,0.060096087032595544,3.3280037E7,0.0,3.3280037E7,3.3280037E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.030048043516297772,0.030048043516297772,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,445,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-216.58.196.74-33702-443-6,192.168.43.139,33702,216.58.196.74,443,6,07/06/2019 12:34:44 pm,32768013,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,7.507321240381587,0.06103513203562266,3.2768013E7,0.0,3.2768013E7,3.2768013E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.03051756601781133,0.03051756601781133,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,309,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-216.58.199.130-57150-443-6,192.168.43.139,57150,216.58.199.130,443,6,07/06/2019 12:34:46 pm,34815963,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,7.065724420720461,0.05744491398959724,3.4815963E7,0.0,3.4815963E7,3.4815963E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.02872245699479862,0.02872245699479862,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,423,1,0,0,0,0,0,0,0,0,0,No Label
157.240.16.35-192.168.43.139-443-52392-6,192.168.43.139,52392,157.240.16.35,443,6,07/06/2019 12:34:46 pm,34816002,1,1,102.0,102.0,102.0,102.0,102.0,0.0,102.0,102.0,102.0,0.0,5.859374663409085,0.05744484964126553,3.4816002E7,0.0,3.4816002E7,3.4816002E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.028722424820632766,0.028722424820632766,102.0,102.0,102.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,153.0,102.0,102.0,0,0,0,0,0,0,1,102,1,102,-1,378,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-216.58.203.162-54588-443-6,192.168.43.139,54588,216.58.203.162,443,6,07/06/2019 12:34:46 pm,34816030,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,7.0657108234339185,0.057444803442552185,3.481603E7,0.0,3.481603E7,3.481603E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.028722401721276093,0.028722401721276093,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,759,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-216.58.199.130-57122-443-6,192.168.43.139,57122,216.58.199.130,443,6,07/06/2019 12:34:48 pm,34815994,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,7.065718129432121,0.05744486284091156,3.4815994E7,0.0,3.4815994E7,3.4815994E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.02872243142045578,0.02872243142045578,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,329,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-216.58.199.164-46950-443-6,192.168.43.139,46950,216.58.199.164,443,6,07/06/2019 12:34:48 pm,34815994,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,7.065718129432121,0.05744486284091156,3.4815994E7,0.0,3.4815994E7,3.4815994E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.02872243142045578,0.02872243142045578,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,305,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-52.222.187.163-43474-443-6,192.168.43.139,43474,52.222.187.163,443,6,07/06/2019 12:34:46 pm,36863976,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,6.673181427852492,0.0542535075435162,3.6863976E7,0.0,3.6863976E7,3.6863976E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.0271267537717581,0.0271267537717581,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,1444,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-52.222.186.38-33348-443-6,192.168.43.139,33348,52.222.186.38,443,6,07/06/2019 12:34:46 pm,36863990,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,6.673178893548962,0.05425348693942245,3.686399E7,0.0,3.686399E7,3.686399E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.027126743469711227,0.027126743469711227,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,379,1,0,0,0,0,0,0,0,0,0,No Label
172.217.160.193-192.168.43.139-443-38332-6,192.168.43.139,38332,172.217.160.193,443,6,07/06/2019 12:34:52 pm,33023993,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,7.449129485946779,0.06056202834103072,3.3023993E7,0.0,3.3023993E7,3.3023993E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.03028101417051536,0.03028101417051536,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,349,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-52.222.176.115-53396-443-6,192.168.43.139,53396,52.222.176.115,443,6,07/06/2019 12:34:48 pm,36863994,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,6.673178169462593,0.05425348105254141,3.6863994E7,0.0,3.6863994E7,3.6863994E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.027126740526270704,0.027126740526270704,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,329,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-31.13.79.26-44066-443-6,192.168.43.139,44066,31.13.79.26,443,6,07/06/2019 12:34:54 pm,34815968,1,1,102.0,102.0,102.0,102.0,102.0,0.0,102.0,102.0,102.0,0.0,5.859380385459914,0.05744490573980307,3.4815968E7,0.0,3.4815968E7,3.4815968E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.028722452869901535,0.028722452869901535,102.0,102.0,102.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,153.0,102.0,102.0,0,0,0,0,0,0,1,102,1,102,-1,1298,1,0,0,0,0,0,0,0,0,0,No Label
172.217.160.161-192.168.43.139-443-45500-6,192.168.43.139,45500,172.217.160.161,443,6,07/06/2019 12:34:54 pm,34816015,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,7.065713867598,0.05744482819185366,3.4816015E7,0.0,3.4816015E7,3.4816015E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.02872241409592683,0.02872241409592683,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,329,1,0,0,0,0,0,0,0,0,0,No Label
172.217.166.163-192.168.43.139-443-60318-6,192.168.43.139,60318,172.217.166.163,443,6,07/06/2019 12:34:56 pm,34815996,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,7.065717723542937,0.05744485954099949,3.4815996E7,0.0,3.4815996E7,3.4815996E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.028722429770499745,0.028722429770499745,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,309,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-52.222.187.163-43448-443-6,192.168.43.139,43448,52.222.187.163,443,6,07/06/2019 12:34:54 pm,36863978,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,6.673181065809012,0.05425350460007327,3.6863978E7,0.0,3.6863978E7,3.6863978E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.027126752300036635,0.027126752300036635,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,2868,1,0,0,0,0,0,0,0,0,0,No Label
