Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.43.173-104.244.37.20-60340-443-6,192.168.43.173,60340,104.244.37.20,443,6,06/06/2019 10:03:33 PM,11704804,10,12,1646.0,5866.0,1036.0,0.0,164.6,346.1378017174342,1288.0,0.0,488.8333333333333,576.2724786912609,641.7877650920084,1.8795701320585976,557371.619047619,2196731.3137775743,1.0113001E7,23.0,1249283.0,138809.22222222222,254023.38214265718,689426.0,208.0,1.1704804E7,1064073.090909091,3009818.8979708883,1.0113069E7,205.0,0,0,0,0,320,400,0.8543500600266353,1.0252200720319624,0.0,1288.0,326.6086956521739,496.17791339309986,246192.5217391305,0,1,0,0,0,0,0,0,1.0,341.45454545454544,164.6,488.8333333333333,0,0,0,0,0,0,10,1646,12,5866,-1,57,3,0,1591456.0,0.0,1591456.0,1591456.0,1.0113001E7,0.0,1.0113001E7,1.0113001E7,No Label
192.168.43.173-104.244.37.20-60346-443-6,192.168.43.173,60346,104.244.37.20,443,6,06/06/2019 10:03:33 PM,11704527,10,12,1968.0,5866.0,1358.0,0.0,196.79999999999998,438.78615393935223,1358.0,0.0,488.8333333333333,614.618112523886,669.3136766654475,1.8796146140719738,557358.4285714285,2190015.726388159,1.0083223E7,10.0,1275907.0,141767.44444444447,257493.7943675105,609041.0,331.0,1.1704527E7,1064047.9090909092,3000024.496933432,1.0083395E7,10.0,0,0,0,0,320,400,0.8543702791236245,1.0252443349483493,0.0,1358.0,340.6086956521739,542.4933798616127,294299.06719367596,0,1,0,0,0,0,0,0,1.0,356.09090909090907,196.8,488.8333333333333,0,0,0,0,0,0,10,1968,12,5866,-1,65,3,0,1621294.0,0.0,1621294.0,1621294.0,1.0083223E7,0.0,1.0083223E7,1.0083223E7,No Label
192.168.43.173-104.244.37.20-60342-443-6,192.168.43.173,60342,104.244.37.20,443,6,06/06/2019 10:03:33 PM,12693689,14,15,3887.0,6203.0,1143.0,0.0,277.6428571428571,462.4489339197534,1358.0,0.0,413.53333333333336,571.416018909749,794.8831895913002,2.284599851154381,453346.0357142857,1930200.9017638837,1.0253524E7,17.0,1.2366035E7,951233.4615384615,2809687.258130687,1.0253556E7,224.0,1.2693689E7,906692.0714285714,2716953.284954547,1.0297972E7,52.0,0,0,0,0,448,508,1.1029102729710805,1.1816895781833006,0.0,1358.0,336.3333333333333,511.99867546524075,262142.6436781609,0,1,0,0,0,0,0,0,1.0,347.9310344827586,277.64285714285717,413.53333333333336,0,0,0,0,0,0,14,3887,15,6203,-1,68,5,0,2440113.0,0.0,2440113.0,2440113.0,1.0253524E7,0.0,1.0253524E7,1.0253524E7,No Label
192.168.43.173-209.191.163.213-59470-443-6,192.168.43.173,59470,209.191.163.213,443,6,06/06/2019 10:03:27 PM,23261113,15,12,2320.0,5714.0,517.0,0.0,154.66666666666666,230.22990579811636,1358.0,0.0,476.16666666666663,655.2370609638973,345.3833013063476,1.1607355159660675,894658.1923076924,3213123.5218003807,1.6455346E7,9.0,2.2929495E7,1637821.0714285714,4443857.242063709,1.6925393E7,246.0,6805767.0,618706.0909090909,1273146.763319489,4276299.0,18.0,0,0,0,0,492,424,0.644853064425593,0.5158824515404744,0.0,1358.0,286.92857142857144,480.7105796377498,231082.66137566138,0,1,0,0,0,0,0,0,0.0,297.55555555555554,154.66666666666666,476.1666666666667,0,0,0,0,0,0,15,2320,12,5714,-1,11,6,0,0,0,0,0,0,0,0,0,No Label
192.168.43.173-103.231.98.196-52556-443-6,192.168.43.173,52556,103.231.98.196,443,6,06/06/2019 10:03:36 PM,14329254,8,9,643.0,3943.0,517.0,0.0,80.375,181.84918201630714,1358.0,0.0,438.1111111111112,646.7121547575174,320.04457454658836,1.1863841620785003,895578.375,3401043.6598507795,1.3645164E7,23.0,1.4197062E7,2028151.7142857143,5123942.077429438,1.3645164E7,529.0,683965.0,85495.625,115466.68428343612,322792.0,38.0,0,0,0,0,256,304,0.5582984292134119,0.6280857328650884,0.0,1358.0,254.77777777777771,496.34660038366167,246359.9477124183,0,1,0,0,0,0,0,0,1.0,269.7647058823529,80.375,438.1111111111111,0,0,0,0,0,0,8,643,9,3943,-1,3585,2,0,0,0,0,0,0,0,0,0,No Label
192.168.43.173-54.179.184.167-40738-443-6,192.168.43.173,40738,54.179.184.167,443,6,06/06/2019 10:03:26 PM,23511899,15,12,1929.0,5312.0,517.0,0.0,128.60000000000002,207.2654612533681,1288.0,0.0,442.66666666666663,597.3736965529478,307.9717210421838,1.148354711799332,904303.8076923076,3587919.0952785327,1.837526E7,17.0,2.3374325E7,1669594.642857143,4843119.536473743,1.837526E7,354.0,5136599.0,466963.5454545454,796290.4999424976,2317727.0,17.0,0,0,0,0,492,412,0.6379748398885178,0.5103798719108142,0.0,1288.0,258.6071428571427,441.11704496028864,194584.24735449732,0,1,0,0,0,0,0,0,0.0,268.18518518518516,128.6,442.6666666666667,0,0,0,0,0,0,15,1929,12,5312,-1,106,6,0,0,0,0,0,0,0,0,0,No Label
192.168.43.173-103.231.98.196-52556-443-6,103.231.98.196,443,192.168.43.173,52556,6,06/06/2019 10:03:50 PM,40,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49999.99999999999,40.0,0.0,40.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,24999.999999999996,24999.999999999996,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,3585,0,0,0,0,0,0,0,0,0,0,No Label
192.168.43.173-54.179.184.167-40738-443-6,54.179.184.167,443,192.168.43.173,40738,6,06/06/2019 10:03:50 PM,24,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,1291666.6666666667,125000.0,12.0,1.4142135623730951,13.0,11.0,0,0,0,0,0,13.0,13.0,0.0,13.0,13.0,0,1,0,0,32,52,41666.666666666664,83333.33333333333,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,0,2.0,20.666666666666668,0.0,15.5,0,0,0,0,0,0,1,0,2,31,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.43.173-209.191.163.213-59470-443-6,209.191.163.213,443,192.168.43.173,59470,6,06/06/2019 10:03:50 PM,77,1,2,31.0,216.0,31.0,31.0,31.0,0.0,216.0,0.0,108.0,152.73506473629428,3207792.2077922076,38961.03896103896,38.5,17.67766952966369,51.0,26.0,0,0,0,0,0,51.0,51.0,0.0,51.0,51.0,0,1,0,0,32,52,12987.012987012988,25974.025974025975,0.0,216.0,115.75,116.44848646504599,13560.25,0,0,0,1,1,0,0,0,2.0,154.33333333333334,31.0,108.0,0,0,0,0,0,0,1,31,2,216,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.173-104.244.37.20-60344-443-6,192.168.43.173,60344,104.244.37.20,443,6,06/06/2019 10:03:33 PM,16993096,18,15,6007.0,6540.0,1358.0,0.0,333.72222222222223,534.5662128751802,1358.0,0.0,436.0,560.5165984543697,738.3586840208517,1.9419651369003033,531034.25,1762824.9046806444,9510710.0,9.0,1.6640444E7,978849.6470588235,2358821.367543994,9510710.0,280.0,1.6993096E7,1213792.5714285714,2765247.468769052,1.0031569E7,34.0,0,0,0,0,576,496,1.0592537110365292,0.8827114258637743,0.0,1358.0,369.02941176470586,536.044405967771,287343.60516934044,0,1,0,0,0,0,0,0,0.0,380.2121212121212,333.72222222222223,436.0,0,0,0,0,0,0,18,6007,15,6540,-1,81,7,0,6961534.0,0.0,6961534.0,6961534.0,9510710.0,0.0,9510710.0,9510710.0,No Label
192.168.43.173-104.244.37.20-60344-443-6,104.244.37.20,443,192.168.43.173,60344,6,06/06/2019 10:03:50 PM,224,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8928.57142857143,224.0,0.0,224.0,224.0,0,0,0,0,0,224.0,224.0,0.0,224.0,224.0,0,0,0,0,0,52,0.0,8928.57142857143,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,403,0,0,0,0,0,0,0,0,0,0,No Label
192.168.43.173-209.191.163.213-59468-443-6,192.168.43.173,59468,209.191.163.213,443,6,06/06/2019 10:03:27 PM,24080463,18,17,5622.0,7767.0,1358.0,0.0,312.3333333333333,453.68231953518256,1358.0,0.0,456.88235294117646,588.3971747842758,556.0109039431675,1.453460425574043,708248.9117647058,2579962.981239781,1.5055891E7,15.0,2.3744154E7,1396714.9411764708,3572447.199289663,1.5055929E7,314.0,2.4080463E7,1505028.9375,3695980.798491581,1.5055906E7,20.0,0,0,0,0,588,560,0.747493933152365,0.7059664924216781,0.0,1358.0,371.9166666666667,517.2289006951232,267525.7357142857,0,1,0,0,0,0,0,0,0.0,382.54285714285714,312.3333333333333,456.88235294117646,0,0,0,0,0,0,18,5622,17,7767,-1,14,8,0,9024507.0,0.0,9024507.0,9024507.0,1.5055891E7,0.0,1.5055891E7,1.5055891E7,No Label
192.168.43.173-104.244.37.20-60368-443-6,192.168.43.173,60368,104.244.37.20,443,6,06/06/2019 10:03:50 PM,11464162,7,9,1816.0,524.0,1248.0,0.0,259.4285714285714,475.44220018240463,337.0,0.0,58.22222222222222,116.38167572450762,204.11435218727718,1.3956536901694168,764277.4666666667,2638005.652723687,1.0285738E7,21.0,1.11364E7,1856066.6666666667,4134972.4820002695,1.0285774E7,487.0,1.1464162E7,1433020.25,3599660.8672263934,1.0331377E7,57.0,0,0,0,0,224,304,0.6105984894491198,0.7850552007202969,0.0,1248.0,137.64705882352942,320.5625799232637,102760.36764705883,0,1,0,0,0,0,0,0,1.0,146.25,259.42857142857144,58.22222222222222,0,0,0,0,0,0,7,1816,9,524,-1,65,3,0,1178367.0,0.0,1178367.0,1178367.0,1.0285738E7,0.0,1.0285738E7,1.0285738E7,No Label
192.168.43.173-104.244.37.20-60370-443-6,192.168.43.173,60370,104.244.37.20,443,6,06/06/2019 10:03:51 PM,14224571,5,5,568.0,156.0,517.0,0.0,113.6,226.58618669283442,156.0,0.0,31.2,69.76532089799343,50.89784430054165,0.7030088991787521,1580507.888888889,4278797.048585164,1.297789E7,18.0,1.3861674E7,3465418.5,6658766.434020318,1.3449413E7,487.0,1246681.0,311670.25,212729.57885599736,474298.0,27.0,0,0,0,0,160,176,0.35150444958937604,0.35150444958937604,0.0,517.0,65.81818181818183,157.02663352553807,24657.36363636364,0,1,0,0,0,0,0,0,1.0,72.4,113.6,31.2,0,0,0,0,0,0,5,568,5,156,-1,59,2,0,0,0,0,0,0,0,0,0,No Label
192.168.43.173-104.244.37.20-60372-443-6,192.168.43.173,60372,104.244.37.20,443,6,06/06/2019 10:04:05 PM,7638205,8,7,3067.0,493.0,1250.0,0.0,383.375,562.7204171319385,337.0,0.0,70.42857142857143,131.1384219604831,466.0780903366694,1.963812178384843,545586.0714285714,1661799.4905381456,6294629.0,3.0,7312985.0,1044712.1428571428,2325242.762161149,6294629.0,343.0,1224154.0,204025.66666666666,195193.49526730308,414999.0,6.0,0,0,0,0,256,240,1.047366495138583,0.9164456832462601,0.0,1250.0,222.49999999999997,427.2544909067662,182546.39999999997,0,1,0,0,0,0,0,0,0.0,237.33333333333334,383.375,70.42857142857143,0,0,0,0,0,0,8,3067,7,493,-1,65,4,0,1266936.0,0.0,1266936.0,1266936.0,6294629.0,0.0,6294629.0,6294629.0,No Label
192.168.43.173-3.0.117.154-39704-443-6,192.168.43.173,39704,3.0.117.154,443,6,06/06/2019 10:03:26 PM,46377004,59,57,4264.0,72389.0,1057.0,0.0,72.27118644067797,218.385757280668,10864.0,0.0,1269.9824561403511,1415.241530259917,1652.8234553486895,2.5012396229821143,403278.2956521739,3652593.578687933,3.9168177E7,10.0,4.6260217E7,797589.948275862,5206590.5653981,3.9706757E7,126.0,7208827.0,128729.0535714286,320190.06014459144,1634025.0,81.0,0,0,0,0,1888,1876,1.2721822220340064,1.229057400948108,0.0,10864.0,655.153846153846,1163.1943726398927,1353021.1485411136,0,1,0,0,0,0,0,0,0.0,660.801724137931,72.27118644067797,1269.982456140351,0,0,0,0,0,0,59,4264,57,72389,-1,126,9,0,0,0,0,0,0,0,0,0,No Label
192.168.43.173-104.244.42.136-35880-443-6,192.168.43.173,35880,104.244.42.136,443,6,06/06/2019 10:03:19 PM,53915996,13,12,1217.0,4232.0,536.0,0.0,93.61538461538461,195.35759453778536,1358.0,0.0,352.6666666666667,522.3188391174203,101.06462653495264,0.4636842839739064,2246499.8333333335,9303319.416365338,4.5477626E7,31.0,5.3744065E7,4478672.083333333,1.315656224691392E7,4.5816574E7,103.0,4.7358019E7,4305274.454545455,1.3709671046720088E7,4.5638319E7,68.0,0,0,0,0,416,400,0.2411158276664313,0.22256845630747507,0.0,1358.0,209.5769230769231,396.15109976643237,156935.69384615385,0,1,0,0,0,0,0,0,0.0,217.96,93.61538461538461,352.6666666666667,0,0,0,0,0,0,13,1217,12,4232,-1,122,4,0,1719700.0,0.0,1719700.0,1719700.0,4.5477626E7,0.0,4.5477626E7,4.5477626E7,No Label
192.168.43.173-13.224.20.183-45050-443-6,192.168.43.173,45050,13.224.20.183,443,6,06/06/2019 10:03:18 PM,54230539,19,24,1557.0,14657.0,517.0,0.0,81.94736842105264,173.31809987041188,1358.0,0.0,610.7083333333334,650.8471722813787,298.982829582424,0.792911167635638,1291203.3095238092,7011066.182908992,4.5001632E7,7.0,5.4007159E7,3000397.722222222,1.0685092496735698E7,4.5179984E7,285.0,4.6492075E7,2021394.5652173911,9391976.403074495,4.5101953E7,7.0,0,0,0,0,608,796,0.3503560973273749,0.442555070308263,0.0,1358.0,368.49999999999994,557.9746805958551,311335.74418604653,0,1,0,0,0,0,0,0,1.0,377.06976744186045,81.94736842105263,610.7083333333334,0,0,0,0,0,0,19,1557,24,14657,-1,122,5,0,1390122.0,0.0,1390122.0,1390122.0,4.5001632E7,0.0,4.5001632E7,4.5001632E7,No Label
192.168.43.173-54.240.227.97-60094-443-6,192.168.43.173,60094,54.240.227.97,443,6,06/06/2019 10:03:18 PM,54236177,14,14,1679.0,6872.0,1036.0,0.0,119.9285714285714,298.0837425664432,1360.0,0.0,490.8571428571429,591.4460580310258,157.66229245840836,0.5162605764045648,2008747.2962962962,8719117.87097419,4.5007928E7,8.0,5.3966666E7,4151281.9999999995,1.246344682018803E7,4.5007928E7,318.0,4.6529075E7,3579159.6153846155,1.2496787197487965E7,4.5168128E7,323.0,0,0,0,0,292,312,0.2581302882022824,0.2581302882022824,0.0,1360.0,294.8620689655173,491.2002591421149,241277.69458128078,0,1,0,0,0,0,0,0,1.0,305.39285714285717,119.92857142857143,490.85714285714283,0,0,0,0,0,0,14,1679,14,6872,-1,472,3,0,1360979.0,0.0,1360979.0,1360979.0,4.5007928E7,0.0,4.5007928E7,4.5007928E7,No Label
